0;Collision;LEFT player;2;RIGHT player;2;distance 8;(400,164);(401,156)
12;Collision;LEFT player;2;RIGHT player;2;distance 12;(375,82);(379,93)
12;Collision;LEFT player;3;RIGHT player;5;distance 4;(404,76);(406,80)
12;Collision;LEFT player;2;RIGHT player;2;distance 9;(356,79);(359,88)
12;Collision;LEFT player;3;RIGHT player;5;distance 2;(385,76);(387,77)
12;Collision;LEFT player;2;RIGHT player;2;distance 9;(337,76);(340,84)
12;Collision;LEFT player;2;RIGHT player;2;distance 8;(318,73);(321,80)
12;Collision;LEFT player;2;RIGHT player;2;distance 6;(299,70);(301,76)
12;Collision;LEFT player;2;RIGHT player;2;distance 5;(280,67);(281,72)
12;Collision;LEFT player;2;RIGHT player;2;distance 5;(261,64);(262,69)
12;Collision;LEFT player;2;RIGHT player;2;distance 5;(242,61);(243,66)
12;Collision;LEFT player;2;RIGHT player;2;distance 7;(223,58);(223,65)
12;Collision;LEFT player;2;RIGHT player;2;distance 13;(213,55);(203,64)
12;Collision;LEFT player;5;RIGHT player;3;distance 13;(128,45);(134,33)
12;Collision;LEFT player;3;RIGHT player;2;distance 13;(171,51);(158,51)
12;Collision;LEFT player;2;RIGHT player;3;distance 13;(134,17);(121,19)
12;Collision;LEFT player;3;RIGHT player;2;distance 12;(156,36);(160,47)
13;Collision;LEFT player;2;RIGHT player;3;distance 11;(116,10);(105,8)
13;Collision;LEFT player;3;RIGHT player;2;distance 10;(141,27);(145,36)
13;Collision;LEFT player;2;RIGHT player;2;distance 11;(137,25);(127,29)
13;Collision;LEFT player;2;RIGHT player;3;distance 10;(137,25);(127,23)
13;Collision;RIGHT player;2;RIGHT player;3;distance 6;(127,29);(127,23)
13;Collision;LEFT player;2;RIGHT player;3;distance 12;(115,22);(121,12)
13;Collision;LEFT player;3;RIGHT player;3;distance 11;(92,34);(103,35)
13;Collision;LEFT player;3;RIGHT player;3;distance 8;(78,43);(86,44)
13;Collision;LEFT player;4;RIGHT player;2;distance 11;(41,72);(34,63)
13;Collision;LEFT player;3;RIGHT player;3;distance 4;(70,61);(73,58)
13;Collision;LEFT player;4;RIGHT player;2;distance 10;(45,91);(42,81)
13;Collision;LEFT player;3;RIGHT player;3;distance 8;(71,78);(73,70)
13;Collision;LEFT player;4;RIGHT player;2;distance 13;(61,106);(56,94)
13;Collision;LEFT player;4;RIGHT player;2;distance 9;(95,129);(104,127)
13;Collision;LEFT player;5;RIGHT player;3;distance 13;(79,105);(91,101)
13;Collision;LEFT player;3;RIGHT player;2;distance 8;(129,122);(123,128)
13;Collision;LEFT player;5;RIGHT player;3;distance 7;(96,106);(103,107)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(148,125);(143,128)
13;Collision;LEFT player;5;RIGHT player;3;distance 9;(114,104);(119,112)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(167,125);(162,128)
13;Collision;LEFT player;5;RIGHT player;3;distance 13;(131,103);(136,115)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(186,125);(181,128)
13;Collision;LEFT player;3;RIGHT player;2;distance 7;(206,125);(200,128)
13;Collision;LEFT player;4;RIGHT player;3;distance 13;(176,130);(172,118)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(225,125);(219,127)
13;Collision;LEFT player;4;RIGHT player;3;distance 11;(195,129);(191,119)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(244,125);(238,126)
13;Collision;LEFT player;4;RIGHT player;3;distance 11;(214,129);(209,119)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(263,125);(257,125)
13;Collision;LEFT player;4;RIGHT player;3;distance 12;(233,130);(228,119)
13;Collision;LEFT player;3;RIGHT player;2;distance 6;(282,124);(276,124)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(301,123);(295,123)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(320,122);(314,122)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(339,121);(333,121)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(358,120);(352,120)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(377,119);(371,119)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(396,118);(390,118)
14;Collision;LEFT player;3;RIGHT player;2;distance 6;(415,117);(409,118)
14;Collision;LEFT player;2;RIGHT player;3;distance 13;(386,110);(390,122)
14;Collision;LEFT player;3;RIGHT player;2;distance 13;(415,117);(413,104)
14;Collision;LEFT player;3;RIGHT player;5;distance 6;(433,111);(437,107)
14;Collision;LEFT player;2;RIGHT player;3;distance 11;(424,96);(417,105)
14;Collision;LEFT player;3;RIGHT player;5;distance 13;(471,100);(462,110)
14;Collision;LEFT player;2;RIGHT player;3;distance 11;(442,94);(434,102)
14;Collision;LEFT player;2;RIGHT player;3;distance 13;(461,91);(450,97)
14;Collision;LEFT player;3;RIGHT player;2;distance 13;(528,85);(536,75)
14;Collision;LEFT player;3;RIGHT player;2;distance 13;(547,80);(555,70)
14;Collision;LEFT player;2;RIGHT player;5;distance 13;(588,53);(601,56)
14;Collision;LEFT player;3;RIGHT player;2;distance 5;(609,32);(614,32)
15;Collision;LEFT player;3;RIGHT player;4;distance 12;(606,22);(613,32)
15;Collision;LEFT player;2;RIGHT player;2;distance 11;(578,14);(587,7)
15;Player speed exceeded;31;LEFT player;3;from (605,7) to (578,22)
15;Collision;LEFT player;2;LEFT player;3;distance 5;(577,17);(578,22)
15;Collision;LEFT player;2;RIGHT player;3;distance 5;(577,17);(582,17)
15;Collision;LEFT player;3;RIGHT player;3;distance 6;(578,22);(582,17)
15;Player speed exceeded;31;LEFT player;2;from (577,17) to (607,25)
15;Collision;LEFT player;2;RIGHT player;5;distance 11;(607,25);(605,36)
15;Collision;LEFT player;3;RIGHT player;3;distance 1;(578,27);(577,28)
15;Player speed exceeded;32;RIGHT player;2;from (575,46) to (605,36)
15;Player speed exceeded;40;RIGHT player;5;from (605,36) to (578,7)
15;Collision;LEFT player;2;RIGHT player;2;distance 11;(607,25);(605,36)
15;Collision;LEFT player;3;RIGHT player;3;distance 1;(578,27);(577,28)
15;Collision;LEFT player;2;RIGHT player;4;distance 1;(605,16);(606,17)
15;Collision;LEFT player;3;RIGHT player;3;distance 7;(560,19);(554,23)
15;Collision;LEFT player;3;RIGHT player;3;distance 4;(541,14);(537,14)
15;Collision;LEFT player;3;RIGHT player;3;distance 4;(522,10);(518,9)
15;Collision;LEFT player;2;RIGHT player;2;distance 9;(546,28);(546,37)
15;Collision;LEFT player;3;RIGHT player;3;distance 4;(503,25);(499,24)
15;Collision;LEFT player;3;RIGHT player;3;distance 4;(484,21);(480,20)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(465,21);(460,20)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(446,22);(441,22)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(427,25);(422,25)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(408,28);(403,29)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(389,32);(384,33)
15;Collision;LEFT player;2;RIGHT player;5;distance 12;(419,32);(431,33)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(370,36);(365,37)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(351,40);(346,42)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(332,45);(327,46)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(313,50);(308,51)
15;Collision;LEFT player;2;RIGHT player;2;distance 13;(343,46);(337,57)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(294,55);(289,56)
15;Collision;LEFT player;2;RIGHT player;2;distance 11;(324,50);(318,59)
15;Collision;LEFT player;3;RIGHT player;3;distance 5;(275,59);(270,60)
16;Collision;LEFT player;2;RIGHT player;2;distance 9;(305,54);(299,61)
16;Collision;LEFT player;3;RIGHT player;3;distance 5;(256,64);(251,65)
16;Collision;LEFT player;2;RIGHT player;2;distance 8;(286,58);(280,64)
16;Collision;LEFT player;3;RIGHT player;3;distance 5;(237,68);(232,70)
16;Collision;LEFT player;2;RIGHT player;2;distance 8;(267,62);(261,67)
16;Collision;LEFT player;5;RIGHT player;3;distance 6;(208,72);(213,75)
16;Collision;LEFT player;3;RIGHT player;2;distance 6;(237,74);(242,70)
16;Collision;LEFT player;5;RIGHT player;3;distance 8;(208,69);(213,75)
16;Collision;LEFT player;2;RIGHT player;2;distance 9;(263,60);(261,69)
16;Collision;LEFT player;5;RIGHT player;3;distance 10;(224,67);(232,73)
16;Collision;LEFT player;2;RIGHT player;2;distance 5;(282,61);(280,66)
16;Collision;LEFT player;2;RIGHT player;2;distance 4;(301,59);(299,62)
16;Collision;LEFT player;3;RIGHT player;3;distance 11;(277,75);(270,67)
16;Collision;LEFT player;2;RIGHT player;2;distance 3;(320,56);(318,58)
16;Collision;LEFT player;3;RIGHT player;3;distance 8;(294,69);(289,63)
16;Collision;LEFT player;2;RIGHT player;2;distance 3;(339,52);(337,54)
16;Collision;LEFT player;3;RIGHT player;3;distance 6;(312,64);(308,59)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(358,49);(356,50)
16;Collision;LEFT player;3;RIGHT player;3;distance 5;(330,59);(327,55)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(377,45);(375,46)
16;Collision;LEFT player;3;RIGHT player;3;distance 5;(349,55);(346,51)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(396,41);(394,42)
16;Collision;LEFT player;3;RIGHT player;3;distance 5;(368,51);(365,47)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(415,37);(413,38)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(387,46);(384,43)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(434,33);(432,34)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(406,42);(403,39)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(453,29);(451,30)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(425,38);(422,35)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(472,25);(470,26)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(444,34);(441,31)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(491,21);(489,22)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(463,30);(460,27)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(510,17);(508,18)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(482,26);(479,23)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(529,13);(527,12)
16;Collision;LEFT player;3;RIGHT player;3;distance 4;(501,22);(498,19)
16;Player speed exceeded;34;LEFT player;3;from (501,22) to (533,11)
16;Player speed exceeded;32;RIGHT player;3;from (498,19) to (528,7)
16;Collision;LEFT player;2;RIGHT player;2;distance 2;(509,28);(507,27)
16;Collision;LEFT player;3;RIGHT player;3;distance 6;(533,11);(528,7)
16;Collision;LEFT player;2;RIGHT player;2;distance 4;(523,39);(525,36)
16;Collision;LEFT player;3;RIGHT player;3;distance 6;(513,26);(508,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(542,35);(544,32)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(522,13);(519,16)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(559,26);(562,24)
17;Collision;LEFT player;2;RIGHT player;2;distance 9;(565,8);(556,7)
17;Collision;LEFT player;3;RIGHT player;3;distance 9;(521,21);(515,28)
17;Collision;LEFT player;2;RIGHT player;2;distance 8;(542,23);(534,22)
17;Collision;LEFT player;3;RIGHT player;3;distance 13;(531,7);(518,7)
17;Collision;LEFT player;2;LEFT player;3;distance 9;(514,31);(511,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 6;(514,31);(511,36)
17;Collision;LEFT player;3;RIGHT player;3;distance 12;(511,22);(499,22)
17;Player speed exceeded;33;LEFT player;2;from (514,31) to (482,23)
17;Player speed exceeded;36;RIGHT player;2;from (511,36) to (475,38)
17;Collision;LEFT player;3;RIGHT player;3;distance 13;(511,18);(499,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 6;(464,15);(466,21)
17;Collision;LEFT player;3;RIGHT player;3;distance 3;(493,17);(495,15)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(445,11);(448,14)
17;Collision;LEFT player;3;RIGHT player;3;distance 3;(474,14);(477,13)
17;Collision;LEFT player;2;RIGHT player;2;distance 5;(416,20);(419,24)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(445,24);(449,24)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(397,19);(400,21)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(426,22);(430,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(377,19);(381,21)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(407,22);(411,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(358,20);(362,21)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(388,22);(392,22)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(339,22);(343,23)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(369,23);(373,23)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(320,25);(324,25)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(350,25);(354,25)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(301,28);(305,28)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(331,27);(335,27)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(282,31);(286,31)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(312,29);(316,29)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(263,34);(267,34)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(293,32);(297,32)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(244,38);(248,38)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(274,35);(278,35)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(225,42);(229,42)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(255,38);(259,38)
17;Collision;LEFT player;2;RIGHT player;2;distance 4;(206,46);(210,45)
17;Collision;LEFT player;3;RIGHT player;3;distance 4;(236,41);(240,41)
18;Collision;LEFT player;2;RIGHT player;2;distance 9;(200,48);(191,49)
18;Collision;LEFT player;3;RIGHT player;3;distance 8;(229,42);(221,44)
18;Collision;LEFT player;2;RIGHT player;2;distance 8;(200,47);(192,49)
18;Collision;LEFT player;3;RIGHT player;3;distance 8;(229,42);(221,44)
18;Collision;LEFT player;2;RIGHT player;2;distance 1;(189,30);(190,30)
18;Collision;LEFT player;3;RIGHT player;3;distance 7;(217,40);(214,46)
18;Collision;LEFT player;2;RIGHT player;2;distance 1;(170,25);(171,26)
18;Collision;LEFT player;3;RIGHT player;3;distance 6;(198,33);(197,39)
18;Collision;LEFT player;2;RIGHT player;2;distance 1;(152,19);(153,20)
18;Collision;LEFT player;3;RIGHT player;3;distance 4;(180,28);(180,32)
18;Collision;LEFT player;2;RIGHT player;2;distance 1;(134,13);(135,14)
18;Collision;LEFT player;3;RIGHT player;3;distance 3;(162,22);(162,25)
18;Player speed exceeded;34;LEFT player;3;from (162,22) to (131,8)
18;Collision;LEFT player;2;RIGHT player;3;distance 11;(153,28);(144,21)
18;Player speed exceeded;33;RIGHT player;3;from (144,21) to (112,12)
18;Collision;LEFT player;2;RIGHT player;2;distance 6;(129,39);(123,39)
18;Collision;LEFT player;2;RIGHT player;3;distance 13;(129,39);(133,27)
18;Collision;LEFT player;2;RIGHT player;2;distance 6;(110,38);(104,38)
18;Collision;LEFT player;2;RIGHT player;2;distance 6;(91,38);(85,38)
18;Collision;LEFT player;2;RIGHT player;2;distance 6;(72,40);(66,40)
18;Collision;LEFT player;2;RIGHT player;2;distance 7;(55,46);(48,47)
18;Collision;LEFT player;2;RIGHT player;3;distance 10;(54,50);(61,43)
18;Collision;LEFT player;2;RIGHT player;2;distance 9;(64,64);(61,73)
18;Collision;LEFT player;2;RIGHT player;2;distance 9;(64,64);(61,73)
18;Collision;LEFT player;2;RIGHT player;2;distance 5;(41,34);(40,39)
18;Collision;LEFT player;2;RIGHT player;2;distance 3;(27,21);(28,24)
18;Collision;LEFT player;3;RIGHT player;3;distance 13;(52,36);(58,24)
18;Collision;LEFT player;2;RIGHT player;2;distance 3;(11,10);(13,12)
18;Collision;LEFT player;3;RIGHT player;3;distance 9;(37,25);(42,18)
18;Player speed exceeded;34;LEFT player;2;from (11,10) to (42,25)
18;Player speed exceeded;34;RIGHT player;2;from (13,12) to (44,27)
18;Collision;LEFT player;2;RIGHT player;2;distance 3;(42,25);(44,27)
18;Collision;LEFT player;3;RIGHT player;3;distance 10;(13,12);(15,22)
19;Player speed exceeded;34;LEFT player;3;from (13,12) to (44,27)
19;Collision;LEFT player;2;LEFT player;3;distance 10;(34,28);(44,27)
19;Collision;LEFT player;5;RIGHT player;3;distance 3;(8,37);(7,34)
19;Player speed exceeded;35;RIGHT player;3;from (7,34) to (39,47)
19;Collision;LEFT player;2;RIGHT player;3;distance 11;(50,46);(39,47)
19;Collision;LEFT player;4;RIGHT player;2;distance 11;(40,74);(40,63)
19;Collision;LEFT player;4;RIGHT player;2;distance 10;(58,86);(54,77)
19;Collision;LEFT player;4;RIGHT player;2;distance 10;(58,86);(67,91)
19;Collision;LEFT player;2;RIGHT player;2;distance 13;(88,78);(87,91)
19;Collision;LEFT player;2;RIGHT player;2;distance 7;(107,83);(106,90)
19;Collision;LEFT player;3;RIGHT player;3;distance 10;(84,65);(81,75)
19;Collision;LEFT player;2;RIGHT player;2;distance 5;(126,83);(125,88)
19;Collision;LEFT player;3;RIGHT player;3;distance 7;(100,69);(98,76)
19;Collision;LEFT player;2;RIGHT player;2;distance 3;(145,83);(144,86)
19;Collision;LEFT player;3;RIGHT player;3;distance 5;(118,72);(116,77)
19;Collision;LEFT player;2;RIGHT player;2;distance 2;(164,82);(163,84)
19;Collision;LEFT player;3;RIGHT player;3;distance 4;(136,73);(134,77)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(183,81);(182,82)
19;Collision;LEFT player;3;RIGHT player;3;distance 4;(155,73);(153,77)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(202,79);(201,80)
19;Collision;LEFT player;3;RIGHT player;3;distance 4;(173,73);(172,77)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(221,78);(220,78)
19;Collision;LEFT player;3;RIGHT player;3;distance 4;(192,73);(191,77)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(240,76);(239,76)
19;Collision;LEFT player;3;RIGHT player;3;distance 4;(211,73);(209,76)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(259,74);(258,74)
19;Collision;LEFT player;3;RIGHT player;3;distance 3;(230,73);(228,75)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(278,72);(277,72)
19;Collision;LEFT player;3;RIGHT player;3;distance 2;(248,72);(247,74)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(297,70);(296,70)
19;Collision;LEFT player;3;RIGHT player;3;distance 2;(267,71);(266,73)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(316,68);(315,68)
19;Collision;LEFT player;3;RIGHT player;3;distance 1;(286,70);(285,71)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(335,66);(334,66)
19;Collision;LEFT player;3;RIGHT player;3;distance 1;(305,68);(304,69)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(354,64);(353,64)
19;Collision;LEFT player;3;RIGHT player;3;distance 1;(324,67);(323,67)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(373,62);(372,63)
19;Collision;LEFT player;3;RIGHT player;3;distance 1;(343,65);(342,66)
19;Collision;LEFT player;2;RIGHT player;2;distance 1;(392,61);(391,61)
19;Collision;LEFT player;3;RIGHT player;3;distance 1;(362,64);(361,64)
20;Collision;LEFT player;2;RIGHT player;2;distance 1;(411,59);(410,59)
20;Collision;LEFT player;3;RIGHT player;3;distance 1;(381,62);(380,62)
20;Collision;LEFT player;2;RIGHT player;5;distance 9;(430,57);(439,58)
20;Collision;LEFT player;3;RIGHT player;2;distance 11;(400,60);(410,56)
20;Collision;LEFT player;2;RIGHT player;4;distance 13;(426,62);(432,74)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(404,43);(399,38)
20;Collision;LEFT player;2;RIGHT player;5;distance 6;(434,43);(428,43)
20;Collision;LEFT player;3;RIGHT player;2;distance 5;(411,25);(406,23)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(392,25);(387,20)
20;Collision;LEFT player;3;RIGHT player;2;distance 5;(373,19);(368,17)
20;Collision;LEFT player;2;RIGHT player;4;distance 13;(396,37);(394,50)
20;Collision;LEFT player;3;RIGHT player;2;distance 5;(354,14);(349,12)
20;Collision;LEFT player;3;RIGHT player;2;distance 8;(335,27);(328,23)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(365,27);(353,27)
20;Collision;LEFT player;3;RIGHT player;2;distance 8;(316,26);(309,23)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(346,27);(334,27)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(297,26);(290,24)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(327,28);(315,28)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(278,28);(271,27)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(308,30);(296,30)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(259,31);(252,31)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(289,32);(277,32)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(240,35);(233,35)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(270,35);(258,35)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(221,39);(214,40)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(251,38);(239,39)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(202,43);(195,45)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(232,42);(220,43)
20;Collision;LEFT player;3;RIGHT player;2;distance 7;(183,48);(176,50)
20;Collision;LEFT player;2;RIGHT player;3;distance 12;(213,46);(201,47)
20;Collision;LEFT player;2;RIGHT player;3;distance 2;(184,54);(183,52)
20;Collision;LEFT player;3;RIGHT player;2;distance 4;(157,65);(155,62)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(170,39);(179,48)
21;Collision;LEFT player;5;RIGHT player;2;distance 10;(140,41);(150,43)
21;Collision;LEFT player;5;RIGHT player;2;distance 6;(179,25);(177,19)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(230,16);(243,13)
21;Collision;LEFT player;5;RIGHT player;2;distance 2;(194,16);(196,17)
21;Collision;LEFT player;5;RIGHT player;2;distance 8;(209,8);(214,14)
21;Collision;LEFT player;5;RIGHT player;2;distance 2;(229,7);(228,9)
21;Collision;LEFT player;3;RIGHT player;2;distance 12;(248,29);(237,24)
21;Collision;LEFT player;3;RIGHT player;2;distance 10;(265,28);(256,24)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(313,25);(326,22)
21;Collision;LEFT player;3;RIGHT player;2;distance 10;(284,28);(275,24)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(332,27);(345,25)
21;Collision;LEFT player;3;RIGHT player;2;distance 10;(303,29);(294,25)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(351,30);(364,29)
21;Collision;LEFT player;3;RIGHT player;2;distance 9;(321,30);(313,27)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(370,33);(383,33)
21;Collision;LEFT player;3;RIGHT player;2;distance 9;(340,32);(332,29)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(389,37);(402,37)
21;Collision;LEFT player;3;RIGHT player;2;distance 9;(359,35);(351,32)
21;Collision;LEFT player;2;RIGHT player;3;distance 13;(408,41);(421,42)
21;Collision;LEFT player;3;RIGHT player;2;distance 9;(378,38);(370,35)
21;Collision;LEFT player;2;RIGHT player;3;distance 3;(427,45);(430,45)
21;Collision;LEFT player;3;RIGHT player;2;distance 9;(397,41);(389,38)
21;Collision;LEFT player;2;RIGHT player;3;distance 4;(426,46);(430,46)
21;Collision;LEFT player;3;RIGHT player;2;distance 4;(398,38);(401,41)
21;Collision;LEFT player;3;RIGHT player;2;distance 3;(379,37);(382,37)
21;Collision;LEFT player;3;RIGHT player;2;distance 3;(360,32);(363,33)
21;Collision;LEFT player;3;RIGHT player;2;distance 3;(341,27);(344,28)
21;Collision;LEFT player;3;RIGHT player;2;distance 3;(322,23);(325,24)
22;Collision;LEFT player;3;RIGHT player;2;distance 3;(303,19);(306,20)
22;Collision;LEFT player;3;RIGHT player;2;distance 3;(284,15);(287,16)
22;Collision;LEFT player;3;RIGHT player;2;distance 3;(265,11);(268,12)
22;Collision;LEFT player;3;RIGHT player;2;distance 2;(271,26);(273,27)
22;Collision;LEFT player;3;RIGHT player;2;distance 2;(252,21);(254,22)
22;Collision;LEFT player;3;RIGHT player;2;distance 2;(233,19);(235,20)
